,exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,LED_395nm_setpoint,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate
0,0.0,0.2702075326671791,0.0,65000.0,28.0,0.0,23.5625,32.375,23.170000000000016,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,17453.0,0.0806165129204148,0.0,19606.0,0.1119045190247883,0.0348362746098133,0.0,11814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,60.01129943502825,0.2877026314728825,0.0,65000.0,28.0,1.0,24.0625,32.5,24.83000000000004,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,17571.0,0.080644243355529,0.0,19229.0,0.1122263248218836,0.0350512247126735,0.0,11859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,120.0225988700565,0.2771353766333589,0.0,65000.0,28.0,0.3895499999999922,24.8125,32.5625,26.49000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,18075.0,0.0798340248962655,0.0,20691.0,0.1126093470591078,0.034942728722633,0.0,12411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,180.03389830508473,0.2774639700230592,0.0,65000.0,28.0,0.2055499999999926,25.5,32.625,27.370000000000005,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,17719.0,0.0823409898978497,0.0,20158.0,0.111568607996825,0.0338327215001488,0.0,12353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,240.045197740113,0.282429381245196,0.0,65000.0,28.0,0.1163499999999828,25.9375,32.6875,27.730000000000015,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,16263.0,0.0836868966365369,0.0,19522.0,0.1124372502817334,0.0345763753713758,0.0,12225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,300.05649717514126,0.2764051691006918,0.0,65000.0,28.0,0.0911499999999958,26.1875,32.75,27.99000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,16826.0,0.0837394508498751,0.0,21131.0,0.1131039704699257,0.0349723155553452,0.0,11297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,360.06779661016947,0.2856057840122982,0.0,65000.0,28.0,0.0287499999999931,26.4375,32.8125,27.930000000000007,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,18708.0,0.0808210391276459,0.0,20943.0,0.112448073341928,0.0341402855369335,0.0,12296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,420.07909604519773,0.2705178708685626,0.0,65000.0,28.0,0.093849999999995,26.5,32.875,27.79000000000002,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,16817.0,0.0846167568531842,0.0,18651.0,0.1127017318106267,0.0349579111039622,0.0,12811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,480.090395480226,0.2795724442736357,0.0,65000.0,28.0,0.0500499999999931,26.625,32.875,28.170000000000016,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,19213.0,0.0812991203872378,0.0,21075.0,0.1124080664294187,0.0347805456702253,0.0,12995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,540.1016949152543,0.2811241352805534,0.0,65000.0,28.0,0.0759499999999838,26.6875,32.9375,27.870000000000005,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,17331.0,0.0836651087646414,0.0,19412.0,0.1127652998145477,0.0345662476818462,0.0,12889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,600.1129943502825,0.272973193697156,0.0,65000.0,28.0,0.0636499999999824,26.6875,32.9375,28.010000000000048,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,16455.0,0.0846551200243087,0.0,19832.0,0.1125453812020976,0.0345905607099637,0.0,11435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,660.1242937853108,0.277217524980784,0.0,65000.0,28.0,0.0901499999999876,26.75,33.0,27.81,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,17000.0,0.0844705882352941,0.0,21067.0,0.1129254283951203,0.0343665448331513,0.0,13568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,720.1355932203389,0.277701287471176,0.0,65000.0,28.0,0.0822499999999814,26.75,33.0,27.850000000000023,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,18270.0,0.0822112753147236,0.0,20443.0,0.1129481974269921,0.0349752971677346,0.0,12613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,780.1468926553672,0.2848664488854727,0.0,65000.0,28.0,0.0813499999999805,26.8125,33.0,27.930000000000007,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,17227.0,0.0839960527079584,0.0,21793.0,0.1120543293718166,0.0340935162666911,0.0,11879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,840.1581920903955,0.2811789008455034,0.0,65000.0,28.0,0.0698499999999893,26.8125,33.0625,27.750000000000057,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,16844.0,0.0846592258370933,0.0,19910.0,0.1125062782521346,0.0344048216976393,0.0,12634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,900.1694915254237,0.2786870676402767,0.0,65000.0,28.0,0.0537499999999781,26.8125,33.0625,27.870000000000005,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,17576.0,0.08329540282203,0.0,19836.0,0.1124218592458156,0.0345835854002823,0.0,12700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,960.180790960452,0.2781941775557264,0.0,65000.0,28.0,0.072249999999988,26.8125,33.125,27.99000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,17282.0,0.0842495081587779,0.0,19644.0,0.1130625127265322,0.035939727143148,0.0,11235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1020.1920903954802,0.2781941775557264,0.0,65000.0,28.0,0.0557499999999871,26.875,33.125,27.950000000000045,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,17781.0,0.0847533884483437,0.0,19587.0,0.1129320467657119,0.0366059120845458,0.0,11490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1080.2033898305085,0.281973001537279,0.0,65000.0,28.0,0.1099499999999838,26.875,33.125,27.910000000000025,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,17252.0,0.0851495478785068,0.0,20569.0,0.1134231124507754,0.0365598716515144,0.0,11999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1140.2146892655367,0.2738403151421983,0.0,65000.0,28.0,0.0899499999999869,26.875,33.125,27.950000000000045,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,17545.0,0.0849814762040467,0.0,19041.0,0.1137020114489785,0.0372879575652539,0.0,13318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1200.225988700565,0.2839810722521138,0.0,65000.0,28.0,0.0531499999999752,26.875,33.1875,27.99000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,17073.0,0.0852222807942365,0.0,22381.0,0.1131763549439256,0.0362807738706938,0.0,12900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1260.2372881355932,0.2780298808608762,0.0,65000.0,28.0,0.094649999999981,26.9375,33.1875,27.99000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,17608.0,0.0851317582916856,0.0,20540.0,0.1132424537487828,0.0367575462512171,0.0,12396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
